"county","year","ct","label","MHV","MHV2","MHI","taxi","taxi_share","trees","med_rent","myb","no_mort","pct_no_mort","occupied","pct_occup","renter","pct_renter","total_u","u_detach","u_attach","u2","u34","u59","u1019","u2049","u50","pct_u_detach","pct_u_attach","pct_u2","pct_u34","pct_u59","pct_u1019","pct_u2049","pct_u50","b9099","b8089","b7079","b6069","b5059","b4049","b39","b2010","pct2010","pct9099","pct8089","pct7079","pct6069","pct5059","pct4049","pct39","pct_e9","pct_e912","pct_hs","pct_coll","pct_ass","pct_bat","pct_grad","pct_all_coll","tt15","tt30","tt45","tt60","tt90","pct_tt15","pct_tt30","pct_tt45","pct_tt60","pct_tt90","white","black","indian","asian","pac","other","multi","pct_white","pct_black","pct_indian","pct_asian","pct_pac","pct_other","pct_multi","pct_p1","pct_p2","pct_p3","pct_p4","pct_family","pct_married","pct_other_hht","pct_fam_male","pct_fam_fem","pct_non_fam","pct_non_fam_alone","pct_non_fam_na","pct_child","nname","MHV_neigh","med_rooms","units","mhc","foreign","pct_foreign","med_tage","med_mage","med_fage","pop","pov","pct_pov","t10walk","t10walkc","t10sub07d","t10subctdo","t10treepc","crime","tot_empl","empl_mgmt","empl_svc","empl_sls","empl_con","empl_trns","pct_e_mgmt","pct_e_svc","pct_e_sls","pct_e_con","pct_e_trn","pct_work_yr","pct_work_not","wiki","google","ylp_count","ylp_tot","ylp_avg","ylp_diff","pct_taxi","pct_trees","pct_crime","pct_ylp_count","b_bronx","b_brooklyn","b_queens","MHV_diff","MHV_log","hpi_change","HPI","bin_20"
"Kings","y15",36047072400,"Census Tract 724, Kings County, New York",473800,NA,76071,743,0.528106424031531,61,1440,1953,91,0.243967828418231,612,0.868085106382979,253,0.403508771929825,705,95,212,327,61,0,0,0,10,0.134751773049645,0.300709219858156,0.463829787234043,0.0865248226950355,0,0,0,0.0141843971631206,0,0,50,67,339,195,54,0,0,0,0,0.0709219858156028,0.0950354609929078,0.480851063829787,0.276595744680851,0.0765957446808511,8.50340136054422,6.59863945578231,26.734693877551,22.1768707482993,7.2108843537415,17.8231292517007,10.952380952381,35.9863945578231,61,253,150,261,211,0.0651709401709402,0.270299145299145,0.16025641025641,0.278846153846154,0.22542735042735,65,1920,0,0,0,31,44,0.0318940137389598,0.942100098135427,0,0,0,0.0152109911678116,0.0215897939156035,12.4,30.2,25.3,32,83.7,36.4,47.2,5.1,42.2,16.3,12.4,3.9,36.6,"Flatlands",454046.153846154,5,721,1741,1054,0.517173699705594,39.9,35.7,47.2,2038,115,0.0564278704612365,-0.7988,2,-0.6993,0,0.188360186,162,958,364,285,148,55,106,0.379958246346555,0.297494780793319,0.154488517745303,0.0574112734864301,0.110647181628392,55.9,29.9,75.9852935796271,640.153459493218,6,19,3.16666666666667,-6,0.364573110893032,0.0299313052011776,0.0794896957801766,0.00294406280667321,0,1,0,-19753.8461538461,13.0685405707068,9.42,1208.5,0.0110106084995595
"Kings","y15",36047036501,"Census Tract 365.01, Kings County, New York",452100,NA,39019,2119,0.637852016848451,32,938,1964,11,0.126436781609195,1161,0.891020721412126,1061,0.950716845878136,1303,32,18,110,172,92,49,55,775,0.0245587106676899,0.0138142747505756,0.0844205679201842,0.132003069838833,0.0706062931696086,0.0376055257099002,0.0422102839600921,0.594781273983116,19,0,95,706,103,41,225,114,0.0874904067536454,0.0145817344589409,0,0.0729086722947045,0.541826554105909,0.079048349961627,0.0314658480429777,0.172678434382195,11.1425339366516,13.2352941176471,34.5022624434389,15.8371040723982,7.63574660633484,15.7239819004525,1.92307692307692,25.2828054298643,122,306,325,174,135,0.114877589453861,0.288135593220339,0.306026365348399,0.163841807909605,0.127118644067797,131,2414,0,0,0,127,10,0.0489353754202465,0.901755696675383,0,0,0,0.0474411654837505,0.00373552484124019,43.5,22.9,13.4,20.2,53.7,14.7,38.9,10.5,28.4,46.3,43.5,2.8,31.4,"Ocean Hill",487280,3.8,1220,961,774,0.289129622711991,37,37.5,36.8,2677,525,0.196629213483146,3.8064,5,1.3375,0,0.140132808,120,1150,215,467,256,65,147,0.18695652173913,0.406086956521739,0.222608695652174,0.0565217391304348,0.127826086956522,51.2,31,125.724432487937,569.075267850291,0,0,0,0,0.791557713858797,0.0119536794919686,0.0448262980948823,0,0,1,0,35180,13.0216586732827,9.42,1208.5,0.228918946030728
"Kings","y15",36047119400,"Census Tract 1194, Kings County, New York",384400,NA,32136,1126,0.527797819724472,353,1158,1956,96,0.258760107816712,1102,0.722622950819672,741,0.656333038086802,1525,69,84,365,722,208,35,23,19,0.0452459016393443,0.0550819672131148,0.239344262295082,0.47344262295082,0.136393442622951,0.0229508196721311,0.0150819672131148,0.0124590163934426,124,10,164,131,165,94,575,262,0.171803278688525,0.0813114754098361,0.00655737704918033,0.107540983606557,0.0859016393442623,0.108196721311475,0.0616393442622951,0.377049180327869,18.1953396132871,11.5022310361924,33.1184928111056,14.3777887952405,6.09816559246406,11.9484382746653,4.75954387704512,22.8061477441745,50,630,407,191,34,0.038109756097561,0.480182926829268,0.310213414634146,0.145579268292683,0.0259146341463415,863,2645,0,52,0,47,38,0.238003309431881,0.729453943739658,0,0.0143408714837286,0,0.0129619415333701,0.0104798676227248,22.2,18.1,24.7,35,73.9,28.3,45.6,2.6,42.9,26.1,22.2,3.9,49.2,"East New York",406826.086956522,3.5,1468,1264,1424,0.392719249862107,28.1,30.1,26.6,3626,1032,0.285872576177285,1.7388,4,0.336,0,0.109079952,373,1355,275,406,479,88,107,0.202952029520295,0.299630996309963,0.353505535055351,0.0649446494464945,0.0789667896678967,48,39.9,95.2744567950316,677.23606439635,0,0,0,0,0.310535024820739,0.0973524544953116,0.102868174296746,0,0,1,0,22426.0869565217,12.8594389560783,9.42,1208.5,0.048030977515761
"Kings","y15",36047072600,"Census Tract 726, Kings County, New York",432000,NA,82961,1030,0.545033332071703,102,1250,1939,140,0.228013029315961,701,0.908031088082902,110,0.142671854734112,772,250,347,170,5,0,0,0,0,0.323834196891192,0.449481865284974,0.22020725388601,0.00647668393782383,0,0,0,0,0,0,56,43,140,137,390,6,0.0077720207253886,0,0,0.0725388601036269,0.055699481865285,0.181347150259067,0.177461139896373,0.505181347150259,2.56081946222791,1.28040973111396,34.6991037131882,18.9500640204866,9.09090909090909,20.6786171574904,12.7400768245839,42.5096030729834,92,299,261,252,68,0.0946502057613169,0.30761316872428,0.268518518518519,0.259259259259259,0.0699588477366255,66,2039,0,5,0,0,0,0.0312796208530806,0.966350710900474,0,0.0023696682464455,0,0,0,14.6,34,29,22.5,81.9,40.1,41.8,4.9,36.9,18.1,14.6,3.6,26.8,"Flatlands",454046.153846154,5.5,838,1946,1061,0.502843601895735,41.8,32.5,45.5,2110,89,0.0421800947867299,-1.2082,2,-0.6612,0,0.13192458,95,1021,414,229,192,88,98,0.405484818805093,0.224289911851126,0.188050930460333,0.0861900097943193,0.0959843290891283,53.7,29.8,10.5944398312426,569.357615669843,10,29,2.9,10,0.488151658767773,0.0483412322274882,0.0450236966824645,0.004739336492891,0,1,0,22046.1538461539,12.9761808672262,9.42,1208.5,0.00900544137034649
"Kings","y15",36047119600,"Census Tract 1196, Kings County, New York",424300,NA,32115,1821,0.528837536214092,476,1114,1939,122,0.293269230769231,1738,0.820973075106282,1218,0.768454258675079,2117,41,166,592,745,162,158,214,19,0.0193670288143599,0.0784128483703354,0.2796410014171,0.351913084553614,0.0765233821445442,0.074633915918753,0.10108644307983,0.00897496457250827,0,96,138,260,116,107,1200,200,0.0944733112895607,0,0.0453471894189891,0.0651865847897969,0.122815304676429,0.0547945205479452,0.050543221539915,0.566839867737364,10.3202846975089,11.1614364283403,47.4927208023293,11.0320284697509,8.08799741184083,8.44386929796182,3.46166289226787,19.9935296020705,258,639,652,194,141,0.136942675159236,0.339171974522293,0.346072186836518,0.102972399150743,0.0748407643312102,718,2995,27,782,0,238,208,0.147615131578947,0.615748355263158,0.00555098684210526,0.160773026315789,0,0.0489309210526316,0.0427631578947368,28.5,24.1,16.6,30.7,69.4,35.3,34.1,11.1,23,30.6,28.5,2.1,40.4,"East New York",406826.086956522,3.3,1974,1161,2156,0.443256578947368,33.9,33.9,34,4864,1171,0.241493091359043,1.856,4,0.4827,1,0.104799403,650,1994,345,784,406,174,285,0.173019057171515,0.393179538615848,0.203610832497492,0.0872617853560682,0.142928786359077,48.8,37.7,67.8472619876748,648.998037271306,20,63,3.15,9,0.374383223684211,0.0978618421052632,0.133634868421053,0.00411184210526316,0,1,0,-17473.9130434783,12.9581960311904,9.42,1208.5,0.0328144870848673
"Kings","y15",36047072800,"Census Tract 728, Kings County, New York",281300,NA,67102,1277,0.508355180048993,81,1141,1958,166,0.170781893004115,1431,0.901701323251418,428,0.299510146955913,1587,103,303,285,65,0,20,167,644,0.0649023314429742,0.190926275992439,0.179584120982987,0.0409577819785759,0,0.0126023944549464,0.105229993698803,0.405797101449275,51,63,237,351,514,226,134,11,0.00693131695022054,0.0321361058601134,0.0396975425330813,0.149338374291115,0.22117202268431,0.323881537492124,0.142407057340895,0.0844360428481411,3.64330326162387,8.5704371963914,22.0680083275503,23.2824427480916,9.29909784871617,18.9451769604441,14.1915336571825,42.4358084663428,222,429,446,739,254,0.10622009569378,0.205263157894737,0.213397129186603,0.353588516746412,0.121531100478469,283,3563,0,99,0,26,158,0.0698765432098765,0.879753086419753,0,0.0244444444444444,0,0.00641975308641975,0.0390123456790123,29.4,29,13.3,28.4,66.2,34.1,32.1,3.5,28.7,33.8,29.4,4.4,28.6,"Flatlands",454046.153846154,4.3,1599,1396,1992,0.491851851851852,40.8,34.7,45.4,4050,182,0.0449382716049383,-0.8663,2,-0.6993,0,0.207688366,168,2207,942,542,453,82,188,0.426823742637064,0.245582238332578,0.20525600362483,0.0371545083824196,0.0851835070231083,61.5,21.5,10.0379418615493,564.749579738393,1,5,5,0,0.315308641975309,0.02,0.0414814814814815,0.000246913580246914,0,1,0,172746.153846154,12.5471769944779,9.42,1208.5,0.0438373383800032
"Kings","y15",36047036600,"Census Tract 366, Kings County, New York",368700,NA,36487,1595,0.491376736144246,68,1156,1945,185,0.545722713864307,1389,0.906066536203523,868,0.698310539018504,1533,40,78,258,353,49,35,149,571,0.0260926288323549,0.050880626223092,0.168297455968689,0.230267449445532,0.0319634703196347,0.0228310502283105,0.0971950424005218,0.372472276581866,28,0,38,230,308,176,677,76,0.0495759947814742,0.0182648401826484,0,0.0247879973907371,0.15003261578604,0.200913242009132,0.114807566862361,0.441617742987606,13.5227982510931,4.87195502810743,32.3860087445347,11.5865084322299,10.4309806371018,19.7688944409744,7.43285446595878,37.632729544035,347,446,293,501,145,0.200346420323326,0.257505773672055,0.169168591224018,0.289260969976905,0.0837182448036951,2872,165,0,1205,0,385,150,0.610803913228413,0.0350914504466185,0,0.256273925988941,0,0.0818800510421097,0.031901318587835,24.4,21.2,18.5,35.9,71.6,58.8,12.8,7,5.8,28.4,24.4,4,36.7,"Brighton Beach",499137.5,3.3,1410,1156,3257,0.692683964270523,38.4,37.2,39.2,4702,1417,0.313426233134262,1.7921,4,0.035,0,0.186004545,219,1802,420,552,277,209,344,0.2330743618202,0.306326304106548,0.153718091009989,0.115982241953385,0.190899001109878,48.3,37.6,34.7917551317168,399.521159389771,30,102,3.4,1,0.339217354317312,0.0144619310931518,0.046575925138239,0.00638026371756699,0,1,0,130437.5,12.8177385842222,9.42,1208.5,0.230480929057279
"Kings","y15",36047119800,"Census Tract 1198, Kings County, New York",451600,NA,31225,2638,0.573171254786666,354,1277,1948,56,0.421052631578947,1055,0.929515418502203,713,0.764201500535906,1135,18,80,461,285,206,7,78,0,0.0158590308370044,0.0704845814977974,0.406167400881057,0.251101321585903,0.181497797356828,0.00616740088105727,0.0687224669603524,0,94,18,16,192,206,75,506,28,0.0246696035242291,0.0828193832599119,0.0158590308370044,0.0140969162995595,0.169162995594714,0.181497797356828,0.066079295154185,0.445814977973568,12.8400435255713,13.2752992383025,38.0848748639826,18.6615886833515,4.3525571273123,7.50816104461371,5.27747551686616,17.1381936887922,155,349,325,208,57,0.141681901279708,0.319012797074954,0.297074954296161,0.190127970749543,0.0521023765996344,693,1380,16,61,0,1175,426,0.195873374788016,0.390050876201244,0.00452232899943471,0.0172413793103448,0,0.332108535895986,0.120407009609949,25.7,14.2,24.8,35.3,70.5,18.5,52,14.3,37.7,29.5,25.7,3.8,55.2,"East New York",406826.086956522,4.1,985,1285,887,0.250706613906162,25.9,23.7,29.1,3538,1288,0.387951807228916,3.2575,5,1.5193,3,0.06953651,446,1122,220,351,230,108,213,0.196078431372549,0.31283422459893,0.204991087344029,0.0962566844919786,0.189839572192513,45.4,40.9,4.61875820690733,729.955284878105,22,75,3.40909090909091,6,0.745618993781798,0.100056529112493,0.126059920859243,0.00621820237422272,0,1,0,-44773.9130434783,13.0205521112576,9.42,1208.5,0.0088529975384085
"Kings","y15",36047073000,"Census Tract 730, Kings County, New York",459800,NA,93462,937,0.571987693291989,74,1189,1946,149,0.251264755480607,782,0.958333333333333,216,0.261818181818182,816,222,261,189,57,14,16,57,0,0.272058823529412,0.319852941176471,0.231617647058824,0.0698529411764706,0.017156862745098,0.0196078431372549,0.0698529411764706,0,8,19,24,47,149,229,278,62,0.0759803921568627,0.00980392156862745,0.0232843137254902,0.0294117647058824,0.0575980392156863,0.182598039215686,0.280637254901961,0.340686274509804,4.21225382932166,10.0109409190372,23.8512035010941,20.4595185995624,14.2231947483589,14.0043763676149,13.2385120350109,41.4660831509847,197,200,228,422,121,0.168664383561644,0.171232876712329,0.195205479452055,0.361301369863014,0.103595890410959,180,2174,0,44,0,62,180,0.0705882352941176,0.852549019607843,0,0.0172549019607843,0,0.0243137254901961,0.0705882352941176,11.9,30.3,24.4,33.4,85.3,44.5,40.8,10.7,30.1,14.7,11.9,2.8,32.6,"Flatlands",454046.153846154,5.7,853,1848,1239,0.485882352941176,41.5,35.4,47.5,2550,117,0.0458823529411765,-0.7641,3,-0.6993,0,0.192306923,133,1241,575,214,290,43,119,0.463336019339243,0.172441579371475,0.233682514101531,0.0346494762288477,0.0958904109589041,59.2,29.3,9.9829626377148,794.256196171644,2,6,3,-1,0.367450980392157,0.0290196078431373,0.052156862745098,0.000784313725490196,0,1,0,-5753.84615384613,13.0385468913112,9.42,1208.5,0.00756019145420998
"Kings","y15",36047036700,"Census Tract 367, Kings County, New York",398800,NA,51140,2066,0.566435991906832,50,1250,1939,72,0.416184971098266,515,0.950184501845018,314,0.636916835699797,542,31,37,157,109,50,93,65,0,0.0571955719557196,0.0682656826568266,0.289667896678967,0.201107011070111,0.0922509225092251,0.171586715867159,0.119926199261993,0,0,0,0,35,17,11,422,57,0.105166051660517,0,0,0,0.0645756457564576,0.0313653136531365,0.0202952029520295,0.77859778597786,17.7700348432056,3.83275261324042,31.3588850174216,13.2404181184669,11.1498257839721,18.931475029036,3.71660859465738,33.7979094076655,139,129,81,174,120,0.216174183514774,0.200622083981337,0.12597200622084,0.270606531881804,0.186625194401244,125,921,0,14,0,319,94,0.0876577840112202,0.64586255259467,0,0.00981767180925666,0,0.223702664796634,0.0659186535764376,21.4,26.8,30.3,21.6,71.7,42.3,29.3,7.8,21.6,28.3,21.4,7,41.9,"Ocean Hill",487280,4,544,1282,385,0.269985974754558,35.2,34.8,35.3,1426,246,0.172510518934081,3.3701,5,1.8004,2,0.116873037,427,664,230,184,182,33,35,0.346385542168675,0.27710843373494,0.274096385542169,0.0496987951807229,0.052710843373494,47.9,32.8,127.598586045605,559.802381908961,12,43,3.58333333333333,0,1.44880785413745,0.0350631136044881,0.299438990182328,0.00841514726507714,0,1,0,88480,12.8962153170698,9.42,1208.5,0.0631463108047877
"Kings","y15",36047120000,"Census Tract 1200, Kings County, New York",319300,NA,32468,987,0.485322892106094,237,1146,1950,29,0.214814814814815,606,0.811244979919679,406,0.711033274956217,747,26,55,252,211,77,27,54,45,0.034805890227577,0.0736278447121821,0.337349397590361,0.282463186077644,0.103078982597055,0.036144578313253,0.072289156626506,0.0602409638554217,6,58,7,148,81,84,289,74,0.0990629183400268,0.00803212851405622,0.0776439089692102,0.00937081659973226,0.198125836680054,0.108433734939759,0.112449799196787,0.386880856760375,11.086637298091,16.2261380323054,40.9691629955947,15.5653450807636,4.77239353891336,8.00293685756241,3.37738619676946,16.1527165932452,74,172,191,188,36,0.111951588502269,0.260211800302572,0.288956127080182,0.284417549167927,0.0544629349470499,374,1142,4,398,0,260,104,0.167713004484305,0.512107623318386,0.00179372197309417,0.17847533632287,0,0.116591928251121,0.0466367713004484,29,17,13.7,40.3,65.5,32.8,32.7,10.6,22.1,34.5,29,5.4,46.7,"East New York",406826.086956522,3.5,681,1199,1027,0.460538116591928,34.5,37.6,28.4,2230,817,0.367191011235955,1.0537,4,0.1493,0,0.118737408,293,715,129,260,172,57,97,0.18041958041958,0.363636363636364,0.240559440559441,0.0797202797202797,0.135664335664336,43,49.6,68.8817923763572,860.668929178848,4,7,1.75,-2,0.442600896860987,0.10627802690583,0.131390134529148,0.00179372197309417,0,1,0,87526.0869565217,12.6738863787029,9.42,1208.5,0.0803885535987161
"Kings","y15",36047073200,"Census Tract 732, Kings County, New York",465200,NA,74018,733,0.553115737720035,94,1141,1939,84,0.16969696969697,838,0.975552968568102,267,0.322853688029021,859,227,232,284,41,4,0,11,60,0.264260768335274,0.270081490104773,0.330616996507567,0.0477299185098952,0.00465657741559953,0,0.0128055878928987,0.069848661233993,0,3,30,56,135,144,487,4,0.00465657741559953,0,0.00349243306169965,0.0349243306169965,0.0651920838183935,0.157159487776484,0.167636786961583,0.566938300349243,3.71144798745426,8.93883951907998,31.4166231050706,22.6868792472556,4.0250914793518,16.8844746471511,12.3366440146367,33.2462101411396,126,339,303,354,70,0.105704697986577,0.284395973154362,0.254194630872483,0.296979865771812,0.0587248322147651,99,2571,18,100,0,70,0,0.0346396081175647,0.899580125962211,0.00629811056682995,0.0349895031490553,0,0.0244926522043387,0,15.4,23.7,21.4,39.5,82.5,37.8,44.6,10.1,34.5,17.5,15.4,2.1,38.9,"Flatlands",454046.153846154,5.6,849,1664,1227,0.429321203638908,36.3,32.5,41.7,2858,210,0.0734779566130161,-0.7425,3,-0.6993,0,0.162433143,89,1226,425,333,290,99,79,0.346655791190865,0.271615008156607,0.236541598694943,0.0807504078303426,0.0644371941272431,48.3,37.8,10.2406898654492,581.902912743335,0,0,0,0,0.256473058082575,0.032890132960112,0.0311406578026592,0,0,1,0,-11153.8461538461,13.0502226996266,9.42,1208.5,0.00874321789335214
"Kings","y15",36047036900,"Census Tract 369, Kings County, New York",444000,NA,31059,5217,0.694687724945651,126,1088,1961,70,0.240549828178694,1817,0.847086247086247,1347,0.784507862550961,2145,71,56,354,733,537,76,183,135,0.0331002331002331,0.0261072261072261,0.165034965034965,0.341724941724942,0.25034965034965,0.0354312354312354,0.0853146853146853,0.0629370629370629,155,73,34,464,56,90,887,386,0.17995337995338,0.0722610722610723,0.034032634032634,0.0158508158508159,0.216317016317016,0.0261072261072261,0.041958041958042,0.413519813519814,13.3356305995865,21.9503790489318,30.9097174362509,19.4348725017229,3.79048931771192,8.51137146795314,2.06753962784287,14.3694004135079,95,480,551,335,192,0.0574712643678161,0.29038112522686,0.333333333333333,0.202661826981246,0.116152450090744,347,3382,0,31,0,975,208,0.0717090307914858,0.698904732382724,0,0.00640628228972928,0,0.201487910725356,0.0429840876214094,34.9,22.9,19.2,22.9,63.7,17,46.8,9.5,37.3,36.3,34.9,1.4,49,"Ocean Hill",487280,4.1,2027,1140,1192,0.246331886753461,30.2,28.3,31,4839,1630,0.338947806196714,2.3952,5,1.5621,1,0.129575242,581,1811,440,554,448,108,261,0.242959690778575,0.305908337934843,0.247377139701822,0.0596355604638321,0.144119271120928,45.3,42.4,130.672957483625,570.087071141123,5,22,4.4,0,1.07811531308122,0.0260384376937384,0.120066129365571,0.00103327133705311,0,1,0,43280,13.0035798414144,9.42,1208.5,0.044182853972888
"Kings","y15",36047120200,"Census Tract 1202, Kings County, New York",424000,NA,47206,887,0.515118875408101,203,1437,1948,78,0.303501945525292,522,0.881756756756757,262,0.49155722326454,592,89,119,237,86,59,0,0,2,0.150337837837838,0.201013513513514,0.400337837837838,0.14527027027027,0.0996621621621622,0,0,0.00337837837837838,7,40,0,70,135,66,245,29,0.0489864864864865,0.0118243243243243,0.0675675675675676,0,0.118243243243243,0.228040540540541,0.111486486486486,0.413851351351351,7.45901639344262,13.1967213114754,49.7540983606557,12.6229508196721,3.9344262295082,7.78688524590164,5.24590163934426,16.9672131147541,69,189,436,126,10,0.0831325301204819,0.227710843373494,0.525301204819277,0.151807228915663,0.0120481927710843,602,784,11,391,0,257,24,0.292659212445309,0.381137578998542,0.0053475935828877,0.190082644628099,0,0.124939231891104,0.0116674769081186,13.6,7.3,25.7,53.4,84.3,56.5,27.8,9,18.8,15.7,13.6,2.1,53.3,"Cypress Hills-City Line",423112.5,4,568,1515,1011,0.491492464754497,32.9,31.6,34.1,2057,555,0.269810403500243,1.3469,4,0.1493,1,0.143952279,150,842,116,258,159,178,131,0.137767220902613,0.306413301662708,0.188836104513064,0.211401425178147,0.155581947743468,47.8,43.5,69.4003197231183,918.687399274919,1,4,4,0,0.431210500729217,0.0986874088478367,0.0729217306757414,0.000486144871171609,0,1,0,-887.5,12.9574887342141,9.42,1208.5,0.0201052487684179
"Kings","y15",36047073400,"Census Tract 734, Kings County, New York",457700,NA,84167,814,0.587261399983187,115,1395,1939,114,0.191275167785235,668,0.940845070422535,56,0.086687306501548,710,265,255,146,32,12,0,0,0,0.373239436619718,0.359154929577465,0.205633802816901,0.0450704225352113,0.0169014084507042,0,0,0,0,0,10,21,107,90,482,0,0,0,0,0.0140845070422535,0.0295774647887324,0.150704225352113,0.126760563380282,0.67887323943662,4.74495848161329,2.9655990510083,25.8600237247924,20.0474495848161,6.52431791221827,25.2075919335706,14.650059311981,46.3819691577699,85,339,328,211,141,0.0769927536231884,0.307065217391304,0.297101449275362,0.191123188405797,0.127717391304348,94,2149,0,0,0,53,122,0.0398812049215104,0.911752227407722,0,0,0,0.0224862112855325,0.0517607127704709,15.6,15,24.3,45.2,84.4,57.3,27.1,6.7,20.4,15.6,15.6,0,37.9,"Flatlands",454046.153846154,6.1,700,2318,1103,0.467967755621553,39.3,39.1,41,2357,100,0.0424268137462877,-0.6585,2,-0.6039,0,0.162216795,77,1193,444,324,180,139,106,0.372170997485331,0.271584241408215,0.150880134115675,0.116512992455993,0.0888516345347863,60.6,26.4,10.2595878576096,639.01371066123,0,0,0,0,0.345354263894782,0.0487908358082308,0.0326686465846415,0,0,1,0,-3653.84615384613,13.0339692266417,9.42,1208.5,0.00666329001718619
"Kings","y15",36047120800,"Census Tract 1208, Kings County, New York",446500,NA,32269,2376,0.503472028108953,629,1088,1962,96,0.149765990639626,3087,0.827392120075047,2521,0.81296356014189,3731,157,121,833,782,106,135,50,1547,0.042079871348164,0.0324309836504958,0.223264540337711,0.209595282766014,0.0284106137764674,0.0361833288662557,0.013401232913428,0.414634146341463,44,119,1252,352,433,368,978,185,0.0495845617796837,0.0117930849638167,0.0318949343339587,0.335566872152238,0.0943446797105334,0.116054677030287,0.0986330742428303,0.262128115786652,10.0017956545161,8.94235949003412,43.8498832824565,14.6345843059795,6.59005207398097,12.4618423415335,3.51948285149937,22.5713772670138,243,1339,885,614,209,0.0738601823708207,0.406990881458967,0.268996960486322,0.186626139817629,0.0635258358662614,602,7378,112,173,0,225,152,0.070277842633668,0.861312164370768,0.0130749474667289,0.0201961242120009,0,0.0262666355358394,0.0177445715619893,33.5,25.2,14.8,26.5,62.3,24.7,37.5,7.4,30.1,37.7,33.5,4.2,39.5,"East New York",406826.086956522,3.4,3533,1155,2733,0.319052066308662,37,35,39.4,8566,2296,0.268632268632269,-0.2701,3,-0.1111,0,0.090646973,697,3339,694,1304,872,172,297,0.207846660676849,0.390536088649296,0.26115603474094,0.0515124288709194,0.0889487870619946,50.3,38.5,12.3016532675286,823.967638282955,0,0,0,0,0.277375671258464,0.0734298388979687,0.0813681998599113,0,0,1,0,-39673.9130434783,13.0091946792987,9.42,1208.5,0.0325922261769185
"Kings","y15",36047073600,"Census Tract 736, Kings County, New York",449200,NA,60051,1047,0.625293253626508,132,1159,1939,29,0.0725,1229,0.94104134762634,809,0.640538400633412,1306,137,202,220,37,21,19,173,497,0.10490045941807,0.154670750382848,0.168453292496172,0.0283307810107198,0.0160796324655436,0.0145482388973966,0.132465543644717,0.380551301684533,20,107,20,72,133,233,721,0,0,0.0153139356814701,0.0819295558958652,0.0153139356814701,0.0551301684532925,0.101837672281776,0.178407350689127,0.552067381316999,7.7159140727751,7.9351161771153,33.1433581762385,18.456817185445,4.5594037702762,20.1227531784305,8.06663743971942,32.7487943884261,123,433,448,400,117,0.0808678500986193,0.284681130834977,0.294543063773833,0.262984878369494,0.0769230769230769,356,2385,0,443,0,378,124,0.098233995584989,0.658112582781457,0,0.122240618101545,0,0.104304635761589,0.0342163355408389,25.7,21.6,19.6,33,65.2,33.5,31.7,8.7,22.9,34.8,25.7,9.1,36,"Flatlands",454046.153846154,3.5,1318,1339,1955,0.539459161147903,38.5,38.6,38.4,3624,743,0.208590679393599,-0.6603,2,-0.6993,0,0.212072645,135,1576,427,480,422,83,164,0.270939086294416,0.304568527918782,0.267766497461929,0.0526649746192893,0.104060913705584,50.1,33.1,9.97260419585792,799.440920283956,4,14,3.5,2,0.288907284768212,0.0364238410596026,0.0372516556291391,0.0011037527593819,0,1,0,4846.15384615387,13.0152235018464,9.42,1208.5,0.0230025705628106
"Kings","y15",36047037100,"Census Tract 371, Kings County, New York",455800,NA,46641,3985,0.688347440683368,171,1206,1939,71,0.127240143369176,1629,0.914654688377316,900,0.568181818181818,1781,78,121,541,687,184,33,137,0,0.0437956204379562,0.0679393599101628,0.303761931499158,0.385738349241999,0.103312745648512,0.0185289163391353,0.0769230769230769,0,247,32,17,132,20,38,1052,243,0.136440202133633,0.138686131386861,0.0179674340258282,0.00954519932622122,0.0741156653565413,0.0112296462661426,0.021336327905671,0.590679393599102,6.47803425167535,13.849590469099,33.060312732688,15.4132539091586,13.5145197319434,13.1049888309754,4.57930007446016,31.198808637379,109,776,634,429,83,0.0536681437715411,0.382077794190054,0.312161496799606,0.21122599704579,0.0408665681930084,91,4039,0,142,0,399,68,0.0193411264612115,0.858448459086079,0,0.0301806588735388,0,0.0848034006376196,0.0144527098831031,20.6,29.8,20.6,29,72.9,23.6,49.3,11.4,37.9,27.1,20.6,6.5,47.5,"Ocean Hill",487280,4.5,1729,1438,1487,0.316046758767269,30.1,22.7,36,4705,1101,0.235356990166738,1.7168,4,1.2912,1,0.140763974,231,2100,695,592,418,135,260,0.330952380952381,0.281904761904762,0.199047619047619,0.0642857142857143,0.123809523809524,46,36,10.4673204720279,581.61407217296,0,0,0,0,0.846971307120085,0.0363443145589798,0.0490967056323061,0,0,1,0,31480,13.0298093957937,9.42,1208.5,0.024591143685825
